timestamp,nbytes,opcode,reg,value,bytes
2026-02-17 20:31:29.013,8,138,34.0,2.0,00 1F 8A 00 22 00 02 81
2026-02-17 20:31:29.512,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:30.009,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:31:30.508,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:31.007,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:31.521,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:32.006,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:31:32.518,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:33.014,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:33.508,8,138,35.0,2.0,00 20 8A 00 23 00 02 81
2026-02-17 20:31:34.010,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:34.519,8,138,39.0,1.0,00 20 8A 00 27 00 01 81
2026-02-17 20:31:35.026,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:35.508,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:36.021,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:36.519,7,49,,,00 20 31 23 00 01 81
2026-02-17 20:31:37.015,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:37.513,7,138,8960.0,385.0,00 20 8A 23 00 01 81
2026-02-17 20:31:38.022,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:31:38.518,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:39.013,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:39.513,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:31:40.025,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:31:40.525,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:41.020,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:31:41.521,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:42.021,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:42.519,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:31:43.016,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:31:43.528,8,138,32.0,1.0,00 20 8A 00 20 00 01 81
2026-02-17 20:31:44.025,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:44.523,8,138,40.0,1.0,00 20 8A 00 28 00 01 81
2026-02-17 20:31:45.024,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:45.536,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:31:46.022,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:46.522,6,49,,,00 20 31 23 01 81
2026-02-17 20:31:47.033,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:31:47.533,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:31:48.029,8,138,38.0,1.0,00 20 8A 00 26 00 01 81
2026-02-17 20:31:48.529,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:49.042,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:49.523,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:31:50.036,8,138,25.0,1.0,00 20 8A 00 19 00 01 81
2026-02-17 20:31:50.535,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:51.032,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:51.531,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:52.041,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:52.538,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:53.037,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:53.535,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:31:54.047,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:54.546,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:31:55.046,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:31:55.549,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:31:56.051,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:31:56.548,7,49,,,00 20 31 22 00 01 81
2026-02-17 20:31:57.032,7,49,,,00 20 31 22 00 01 81
2026-02-17 20:31:57.548,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:58.046,8,138,35.0,64.0,00 20 8A 00 23 00 40 E0
2026-02-17 20:31:58.547,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:31:59.057,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:31:59.554,8,138,42.0,1.0,00 20 8A 00 2A 00 01 81
2026-02-17 20:32:00.055,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:00.540,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:01.053,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:32:01.551,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:32:02.050,8,138,39.0,1.0,00 20 8A 00 27 00 01 81
2026-02-17 20:32:02.551,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:03.049,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:03.546,6,49,,,00 20 31 21 01 81
2026-02-17 20:32:04.046,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:32:04.558,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:05.056,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:05.555,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:32:06.074,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:32:06.589,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:32:07.088,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:07.588,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:32:08.074,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:32:08.578,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:09.086,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:09.581,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:10.097,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:10.594,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:11.092,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:32:11.580,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:32:12.096,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:12.595,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:13.080,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:13.591,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:32:14.092,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:32:14.594,8,138,25.0,1.0,00 20 8A 00 19 00 01 81
2026-02-17 20:32:15.085,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:15.603,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:16.101,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:16.584,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:17.096,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:17.593,8,138,29.0,1.0,00 20 8A 00 1D 00 01 81
2026-02-17 20:32:18.093,8,138,34.0,1.0,00 1F 8A 00 22 00 01 81
2026-02-17 20:32:18.604,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:19.101,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:19.598,8,138,36.0,1.0,00 20 8A 00 24 00 01 81
2026-02-17 20:32:20.093,8,138,41.0,64.0,00 20 8A 00 29 00 40 E0
2026-02-17 20:32:20.609,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:21.105,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:21.604,8,138,41.0,1.0,00 20 8A 00 29 00 01 81
2026-02-17 20:32:22.098,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:22.609,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:23.106,8,138,40.0,1.0,00 20 8A 00 28 00 01 81
2026-02-17 20:32:23.605,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:24.100,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:32:24.595,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:25.109,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:25.606,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:26.103,8,138,35.0,1.0,00 1D 8A 00 23 00 01 81
2026-02-17 20:32:26.609,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:32:27.107,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:27.609,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:28.112,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:28.611,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:29.111,8,138,36.0,2.0,00 20 8A 00 24 00 02 81
2026-02-17 20:32:29.614,8,138,31.0,1.0,00 20 8A 00 1F 00 01 81
2026-02-17 20:32:30.112,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
2026-02-17 20:32:30.610,8,138,32.0,2.0,00 20 8A 00 20 00 02 81
2026-02-17 20:32:31.112,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:31.607,7,49,,,00 20 31 22 00 01 81
2026-02-17 20:32:32.109,8,138,35.0,1.0,00 20 8A 00 23 00 01 81
2026-02-17 20:32:32.624,8,138,28.0,1.0,00 20 8A 00 1C 00 01 81
2026-02-17 20:32:33.110,8,138,33.0,1.0,00 20 8A 00 21 00 01 81
2026-02-17 20:32:33.611,8,138,34.0,1.0,00 20 8A 00 22 00 01 81
2026-02-17 20:32:34.113,8,138,37.0,1.0,00 20 8A 00 25 00 01 81
